date,weather,temp,humidity,precip_one_hour
2022-08-15T14:53:00Z,Overcast,73,76,NA
2022-08-15T16:53:00Z,Mostly Cloudy,75,69,NA
2022-08-15T17:53:00Z,Mostly Cloudy,76,67,NA
2022-08-15T18:53:00Z,Overcast,77,64,NA
2022-08-15T19:53:00Z,Mostly Cloudy,77,62,NA
2022-08-15T20:53:00Z,Mostly Cloudy,77,62,NA
2022-08-15T21:53:00Z,Fair,77,62,NA
2022-08-15T22:53:00Z,Fair,76,64,NA
2022-08-15T23:53:00Z,Fair,75,64,NA
2022-08-16T00:53:00Z,Fair,73,69,NA
2022-08-16T01:53:00Z,Fair,72,68,NA
2022-08-16T02:53:00Z,Fair,70,73,NA
2022-08-16T03:53:00Z,Fair,69,76,NA
2022-08-16T04:53:00Z,Fair,67,79,NA
2022-08-16T05:53:00Z,Fair,66,81,NA
2022-08-16T06:53:00Z,Fair,65,84,NA
2022-08-16T07:53:00Z,Fair,64,87,NA
2022-08-16T08:53:00Z,Fair,63,90,NA
2022-08-16T09:53:00Z,Fair,63,90,NA
2022-08-16T10:53:00Z,Fair,63,90,NA
2022-08-16T11:53:00Z,Fair,64,87,NA
2022-08-16T12:53:00Z,Fair,67,81,NA
2022-08-16T13:53:00Z,Fair,70,76,NA
2022-08-16T14:53:00Z,Fair,73,74,NA
2022-08-16T15:53:00Z,Fair,77,60,NA
2022-08-16T16:53:00Z,Fair,79,54,NA
2022-08-16T17:53:00Z,A Few Clouds,80,56,NA
2022-08-16T18:53:00Z,Partly Cloudy,81,53,NA
2022-08-16T19:53:00Z,Partly Cloudy,78,54,NA
2022-08-16T20:53:00Z,Partly Cloudy,78,56,NA
2022-08-16T21:53:00Z,A Few Clouds,77,58,NA
2022-08-16T22:53:00Z,Mostly Cloudy,77,56,NA
2022-08-16T23:53:00Z,Fair,77,56,NA
2022-08-17T00:53:00Z,Fair,72,64,NA
2022-08-17T01:53:00Z,Fair,68,73,NA
2022-08-17T02:53:00Z,Fair,70,68,NA
2022-08-17T03:53:00Z,Fair,68,73,NA
2022-08-17T04:53:00Z,Fair,66,75,NA
2022-08-17T05:53:00Z,Fair,65,76,NA
2022-08-17T06:53:00Z,Fair,63,81,NA
2022-08-17T07:53:00Z,Fair,63,81,NA
2022-08-17T08:53:00Z,Fair,63,84,NA
2022-08-17T09:53:00Z,Fair,60,90,NA
2022-08-17T10:53:00Z,Fair,61,90,NA
2022-08-17T11:53:00Z,Fair,62,90,NA
2022-08-17T12:53:00Z,Fair,66,84,NA
2022-08-17T13:53:00Z,Fair,72,68,NA
2022-08-17T14:53:00Z,Fair,74,67,NA
2022-08-17T15:53:00Z,Fair,77,58,NA
2022-08-17T16:53:00Z,Fair,78,58,NA
2022-08-17T17:53:00Z,A Few Clouds,80,52,NA
2022-08-17T18:53:00Z,A Few Clouds,80,52,NA
2022-08-17T19:53:00Z,Partly Cloudy,80,54,NA
2022-08-17T20:53:00Z,A Few Clouds,82,47,NA
2022-08-17T21:53:00Z,Fair,80,47,NA
2022-08-17T22:53:00Z,Fair,79,52,NA
2022-08-17T23:53:00Z,Fair,77,54,NA
2022-08-18T00:53:00Z,Fair,71,66,NA
2022-08-18T01:53:00Z,Fair,66,81,NA
2022-08-18T02:53:00Z,Fair,65,81,NA
2022-08-18T03:53:00Z,Fair,65,81,NA
2022-08-18T04:53:00Z,Fair,63,84,NA
2022-08-18T05:53:00Z,Fair,65,81,NA
2022-08-18T06:53:00Z,Fair,61,90,NA
2022-08-18T07:53:00Z,Fair,63,84,NA
2022-08-18T08:53:00Z,Fair,61,87,NA
2022-08-18T09:53:00Z,Fair,59,90,NA
2022-08-18T10:53:00Z,Fair,58,93,NA
2022-08-18T11:53:00Z,Fair,59,93,NA
2022-08-18T12:53:00Z,Fair,66,84,NA
2022-08-18T13:53:00Z,Fair,70,79,NA
2022-08-18T14:53:00Z,Fair,75,64,NA
2022-08-18T15:53:00Z,Fair,78,56,NA
2022-08-18T16:53:00Z,Fair,79,54,NA
2022-08-18T17:53:00Z,Fair,81,47,NA
2022-08-18T18:53:00Z,Fair,82,41,NA
2022-08-18T19:53:00Z,A Few Clouds,83,44,NA
2022-08-18T20:53:00Z,Mostly Cloudy,83,44,NA
2022-08-18T21:53:00Z,Fair,82,44,NA
2022-08-18T22:53:00Z,Fair,81,47,NA
2022-08-18T23:53:00Z,Fair,77,62,NA
2022-08-19T00:53:00Z,Fair,70,79,NA
2022-08-19T01:53:00Z,Fair,65,87,NA
2022-08-19T02:53:00Z,Fair,63,90,NA
2022-08-19T03:53:00Z,Fair,63,87,NA
2022-08-19T04:53:00Z,Fair,61,90,NA
2022-08-19T05:53:00Z,Fair,61,90,NA
2022-08-19T06:53:00Z,Fair,60,90,NA
2022-08-19T07:53:00Z,Fair,60,90,NA
2022-08-19T08:53:00Z,Fair,59,90,NA
2022-08-19T09:53:00Z,Fair,58,93,NA
2022-08-19T10:53:00Z,Fair,58,93,NA
2022-08-19T11:53:00Z,Fair,60,90,NA
2022-08-19T12:53:00Z,Fair,68,84,NA
2022-08-19T13:53:00Z,Fair,73,71,NA
2022-08-19T14:53:00Z,Fair,78,62,NA
2022-08-19T15:53:00Z,Fair,80,60,NA
2022-08-19T16:53:00Z,Partly Cloudy,79,60,NA
2022-08-19T17:53:00Z,A Few Clouds,80,56,NA
2022-08-19T18:53:00Z,Partly Cloudy,81,53,NA
2022-08-19T19:53:00Z,Fair,82,53,NA
2022-08-19T20:53:00Z,Fair,83,48,NA
2022-08-19T21:53:00Z,Fair,82,49,NA
2022-08-19T22:53:00Z,Fair,81,53,NA
2022-08-19T23:53:00Z,Fair,76,69,NA
2022-08-20T00:53:00Z,Fair,71,84,NA
2022-08-20T01:53:00Z,Fair,68,87,NA
2022-08-20T02:53:00Z,Fair,68,84,NA
2022-08-20T03:53:00Z,A Few Clouds,67,87,NA
2022-08-20T04:53:00Z,Fair,67,87,NA
2022-08-20T05:53:00Z,Overcast,69,78,NA
2022-08-20T06:53:00Z,Partly Cloudy,68,81,NA
2022-08-20T07:53:00Z,Mostly Cloudy,68,81,NA
2022-08-20T08:53:00Z,Overcast,67,87,NA
2022-08-20T09:53:00Z,Overcast,67,87,NA
2022-08-20T10:53:00Z,Overcast,67,91,0.03
2022-08-20T11:53:00Z,Overcast,67,91,NA
2022-08-20T12:53:00Z,Light Rain Fog/Mist,68,93,0.01
2022-08-20T13:53:00Z,Light Rain Fog/Mist,68,93,0.07
2022-08-20T14:53:00Z,Overcast,69,90,NA
2022-08-20T15:53:00Z,Partly Cloudy,70,90,0.36
2022-08-20T16:53:00Z,Mostly Cloudy,74,82,NA
2022-08-20T17:53:00Z,Mostly Cloudy,75,79,NA
2022-08-20T18:53:00Z,Partly Cloudy,77,77,NA
2022-08-20T19:53:00Z,Fair,80,67,NA
2022-08-20T20:53:00Z,Fair,82,65,NA
2022-08-20T21:53:00Z,Partly Cloudy,81,67,NA
2022-08-20T22:53:00Z,Fair,80,67,NA
2022-08-20T23:53:00Z,Mostly Cloudy,77,74,NA
2022-08-21T00:53:00Z,Thunderstorm in Vicinity,70,79,NA
2022-08-21T01:53:00Z,Overcast,67,93,0.35
2022-08-21T02:53:00Z,Mostly Cloudy,68,93,NA
2022-08-21T03:53:00Z,Thunderstorm in Vicinity Light Rain,68,93,0.03
2022-08-21T04:53:00Z,Overcast,68,93,0.01
2022-08-21T05:53:00Z,Partly Cloudy,66,96,NA
2022-08-21T06:53:00Z,A Few Clouds,65,93,NA
2022-08-21T07:53:00Z,Mostly Cloudy,65,97,NA
2022-08-21T08:53:00Z,Fog/Mist,64,96,NA
2022-08-21T09:53:00Z,Fog,65,97,NA
2022-08-21T10:53:00Z,Fog/Mist,65,97,NA
2022-08-21T11:53:00Z,Fog,66,96,NA
2022-08-21T12:53:00Z,Fog,66,96,NA
2022-08-21T13:53:00Z,Fog/Mist,68,96,NA
2022-08-21T14:53:00Z,Fog/Mist,68,96,NA
2022-08-21T15:53:00Z,Overcast,70,90,NA
2022-08-21T16:53:00Z,Mostly Cloudy,74,79,NA
2022-08-21T17:53:00Z,Mostly Cloudy,75,79,NA
2022-08-21T18:53:00Z,Overcast,76,77,NA
2022-08-21T19:53:00Z,Mostly Cloudy,79,67,NA
2022-08-21T20:53:00Z,Mostly Cloudy,77,71,NA
2022-08-21T21:53:00Z,Partly Cloudy,80,69,NA
2022-08-21T22:53:00Z,Fair,78,69,NA
2022-08-21T23:53:00Z,A Few Clouds,76,72,NA
2022-08-22T00:53:00Z,Fair,71,81,NA
2022-08-22T01:53:00Z,Fair,69,87,NA
2022-08-22T02:53:00Z,Fair,68,87,NA
2022-08-22T03:53:00Z,Fair,67,91,NA
2022-08-22T04:53:00Z,A Few Clouds,65,93,NA
2022-08-22T05:53:00Z,A Few Clouds,65,90,NA
2022-08-22T06:53:00Z,Fog/Mist,64,93,NA
2022-08-22T07:53:00Z,Fair,62,96,NA
2022-08-22T08:53:00Z,Fog/Mist,61,97,NA
2022-08-22T09:53:00Z,Fog/Mist,60,96,NA
2022-08-22T10:53:00Z,Fog/Mist,60,93,NA
2022-08-22T11:53:00Z,Fog/Mist,62,93,NA
2022-08-22T12:53:00Z,Fair,68,90,NA
2022-08-22T13:53:00Z,Partly Cloudy,72,82,NA
2022-08-22T14:53:00Z,Mostly Cloudy,74,76,NA
2022-08-22T15:53:00Z,Mostly Cloudy,76,72,NA
2022-08-22T16:53:00Z,Partly Cloudy,76,69,NA
2022-08-22T17:53:00Z,Partly Cloudy,77,66,NA
2022-08-22T18:53:00Z,Partly Cloudy,80,58,NA
2022-08-22T19:53:00Z,Mostly Cloudy,77,66,NA
2022-08-22T20:53:00Z,Partly Cloudy,80,56,NA
2022-08-22T21:53:00Z,A Few Clouds,80,54,NA
2022-08-22T22:53:00Z,Mostly Cloudy,79,60,NA
2022-08-22T23:53:00Z,Fair,76,64,NA
2022-08-23T00:53:00Z,Fair,70,79,NA
2022-08-23T01:53:00Z,Fair,67,84,NA
2022-08-23T02:53:00Z,Fair,66,84,NA
2022-08-23T03:53:00Z,Fair,66,84,NA
2022-08-23T04:53:00Z,Fair,63,90,NA
2022-08-23T05:53:00Z,Fair,62,93,NA
2022-08-23T06:53:00Z,Fair,62,90,NA
2022-08-23T07:53:00Z,Fair,61,90,NA
2022-08-23T08:53:00Z,Fair,59,93,NA
2022-08-23T09:53:00Z,Mostly Cloudy,59,93,NA
2022-08-23T10:53:00Z,A Few Clouds,58,97,NA
2022-08-23T11:53:00Z,Fair,59,93,NA
2022-08-23T12:53:00Z,Fair,65,90,NA
2022-08-23T13:53:00Z,Fair,70,84,NA
2022-08-23T14:53:00Z,Fair,74,69,NA
2022-08-23T15:53:00Z,Fair,77,62,NA
2022-08-23T16:53:00Z,Fair,78,54,NA
2022-08-23T17:53:00Z,Mostly Cloudy,77,56,NA
2022-08-23T18:53:00Z,Mostly Cloudy,80,52,NA
2022-08-23T19:53:00Z,Overcast,80,52,NA
2022-08-23T20:53:00Z,Partly Cloudy,81,53,NA
2022-08-23T21:53:00Z,A Few Clouds,81,51,NA
2022-08-23T22:53:00Z,Partly Cloudy,79,56,NA
2022-08-23T23:53:00Z,Mostly Cloudy,76,64,NA
2022-08-24T00:53:00Z,Fair,69,81,NA
2022-08-24T01:53:00Z,Fair,66,84,NA
2022-08-24T02:53:00Z,Fair,64,87,NA
2022-08-24T03:53:00Z,Fair,63,87,NA
2022-08-24T04:53:00Z,Fair,61,90,NA
2022-08-24T05:53:00Z,Fair,60,90,NA
2022-08-24T06:53:00Z,Fair,59,93,NA
2022-08-24T07:53:00Z,Fair,59,93,NA
2022-08-24T08:53:00Z,Fair,60,93,NA
2022-08-24T09:53:00Z,Fair,60,90,NA
2022-08-24T10:53:00Z,Fair,58,93,NA
2022-08-24T11:53:00Z,Fair,60,90,NA
2022-08-24T12:53:00Z,Fair,67,84,NA
2022-08-24T13:53:00Z,Fair,73,71,NA
2022-08-24T14:53:00Z,Fair,76,62,NA
2022-08-24T15:53:00Z,Fair,78,58,NA
2022-08-24T16:53:00Z,Partly Cloudy,80,49,NA
2022-08-24T17:53:00Z,Partly Cloudy,79,49,NA
2022-08-24T18:53:00Z,Mostly Cloudy,81,47,NA
2022-08-24T19:53:00Z,Fair,80,49,NA
2022-08-24T20:53:00Z,Fair,82,46,NA
2022-08-24T21:53:00Z,Fair,81,53,NA
2022-08-24T22:53:00Z,Fair,81,51,NA
2022-08-24T23:53:00Z,Fair,77,66,NA
2022-08-25T00:53:00Z,Fair,71,79,NA
2022-08-25T01:53:00Z,Fair,67,87,NA
2022-08-25T02:53:00Z,Fair,66,84,NA
2022-08-25T03:53:00Z,Fair,64,90,NA
2022-08-25T04:53:00Z,Fair,64,87,NA
2022-08-25T05:53:00Z,Fair,63,90,NA
2022-08-25T06:53:00Z,Fair,62,90,NA
2022-08-25T07:53:00Z,Fair,61,93,NA
2022-08-25T08:53:00Z,Fair,60,93,NA
2022-08-25T09:53:00Z,Fog/Mist,59,93,NA
2022-08-25T10:53:00Z,Fog/Mist,59,93,NA
2022-08-25T11:53:00Z,Overcast,64,93,NA
2022-08-25T12:53:00Z,Overcast,67,91,NA
2022-08-25T13:53:00Z,Overcast,68,87,NA
2022-08-25T14:53:00Z,Overcast,71,81,NA
2022-08-25T15:53:00Z,Overcast,74,76,NA
2022-08-25T16:53:00Z,Mostly Cloudy,78,67,NA
2022-08-25T17:53:00Z,Mostly Cloudy,79,67,NA
2022-08-25T18:53:00Z,Partly Cloudy,82,60,NA
2022-08-25T19:53:00Z,A Few Clouds,82,65,NA
2022-08-25T20:53:00Z,Partly Cloudy,83,63,NA
2022-08-25T21:53:00Z,Fair,81,69,NA
2022-08-25T22:53:00Z,Thunderstorm in Vicinity,76,79,0.03
2022-08-25T23:53:00Z,Fair,73,84,NA
2022-08-26T00:53:00Z,A Few Clouds,72,87,NA
2022-08-26T01:53:00Z,Partly Cloudy,72,87,NA
2022-08-26T02:53:00Z,Fair,69,93,NA
2022-08-26T03:53:00Z,A Few Clouds,69,93,NA
2022-08-26T04:53:00Z,Mostly Cloudy,70,90,NA
2022-08-26T05:53:00Z,Mostly Cloudy,69,93,NA
2022-08-26T06:53:00Z,Fog/Mist,66,96,NA
2022-08-26T07:53:00Z,Fog/Mist,65,97,NA
2022-08-26T08:53:00Z,Fog,65,97,NA
2022-08-26T09:53:00Z,Fog,63,97,NA
2022-08-26T10:53:00Z,Fog/Mist,64,96,NA
2022-08-26T11:53:00Z,Fog/Mist,67,97,NA
2022-08-26T12:53:00Z,Fog/Mist,70,90,NA
2022-08-26T13:53:00Z,Fair,72,87,NA
2022-08-26T14:53:00Z,Partly Cloudy,74,82,NA
2022-08-26T15:53:00Z,Mostly Cloudy,78,71,NA
2022-08-26T16:53:00Z,Mostly Cloudy,79,69,NA
2022-08-26T17:53:00Z,Mostly Cloudy,79,69,NA
2022-08-26T18:53:00Z,Mostly Cloudy,80,64,NA
2022-08-26T19:53:00Z,Mostly Cloudy,81,67,NA
2022-08-26T20:53:00Z,A Few Clouds,82,60,NA
2022-08-26T21:53:00Z,Partly Cloudy,79,62,NA
2022-08-26T22:53:00Z,Fair,79,62,NA
2022-08-26T23:53:00Z,Fair,76,72,NA
2022-08-27T00:53:00Z,Fair,73,76,NA
2022-08-27T01:53:00Z,Fair,71,81,NA
2022-08-27T02:53:00Z,Fair,70,82,NA
2022-08-27T03:53:00Z,Fair,69,84,NA
2022-08-27T04:53:00Z,Fair,67,87,NA
2022-08-27T05:53:00Z,Fair,66,87,NA
2022-08-27T06:53:00Z,Fair,63,93,NA
2022-08-27T07:53:00Z,Fair,62,93,NA
2022-08-27T08:53:00Z,Fair,62,93,NA
2022-08-27T09:53:00Z,Fair,61,97,NA
2022-08-27T10:53:00Z,Fair,61,93,NA
2022-08-27T11:53:00Z,Fair,61,93,NA
2022-08-27T12:53:00Z,Fair,65,87,NA
2022-08-27T13:53:00Z,Fair,70,84,NA
2022-08-27T14:53:00Z,Fair,75,76,NA
2022-08-27T15:53:00Z,Fair,79,72,NA
2022-08-27T16:53:00Z,A Few Clouds,81,65,NA
2022-08-27T17:53:00Z,Partly Cloudy,82,58,NA
2022-08-27T18:53:00Z,Partly Cloudy,82,60,NA
2022-08-27T19:53:00Z,A Few Clouds,84,59,NA
2022-08-27T20:53:00Z,Fair,83,61,NA
2022-08-27T21:53:00Z,Fair,81,65,NA
2022-08-27T22:53:00Z,Fair,82,65,NA
2022-08-27T23:53:00Z,Fair,79,72,NA
2022-08-28T00:53:00Z,Fair,73,84,NA
2022-08-28T01:53:00Z,A Few Clouds,72,84,NA
2022-08-28T02:53:00Z,Fair,69,90,NA
2022-08-28T03:53:00Z,Fair,69,90,NA
2022-08-28T04:53:00Z,Partly Cloudy,68,93,NA
2022-08-28T05:53:00Z,Fair,67,93,NA
2022-08-28T06:53:00Z,Fair,66,93,NA
2022-08-28T07:53:00Z,Fair,66,93,NA
2022-08-28T08:53:00Z,Fair,66,96,NA
2022-08-28T09:53:00Z,Fair,68,93,NA
2022-08-28T10:53:00Z,Mostly Cloudy,67,97,NA
2022-08-28T11:53:00Z,Fog/Mist,68,93,NA
2022-08-28T12:53:00Z,Fair,72,91,NA
2022-08-28T13:53:00Z,Fair,78,82,NA
2022-08-28T14:53:00Z,Fair,81,74,NA
2022-08-28T15:53:00Z,Fair,84,70,NA
2022-08-28T16:53:00Z,Partly Cloudy,87,63,NA
2022-08-28T17:53:00Z,Partly Cloudy,88,61,NA
2022-08-28T18:53:00Z,A Few Clouds,88,59,NA
2022-08-28T19:53:00Z,Partly Cloudy,89,59,NA
2022-08-28T20:53:00Z,Partly Cloudy,88,59,NA
2022-08-28T21:53:00Z,A Few Clouds,86,63,NA
2022-08-28T22:53:00Z,Fair,84,67,NA
2022-08-28T23:53:00Z,Thunderstorm Light Rain,77,79,NA
2022-08-29T00:53:00Z,Overcast,75,90,0.08
2022-08-29T01:53:00Z,Light Rain,71,94,0.02
2022-08-29T02:53:00Z,Overcast,72,94,0.05
2022-08-29T03:53:00Z,Thunderstorm in Vicinity,72,94,NA
2022-08-29T04:53:00Z,Partly Cloudy,72,94,NA
2022-08-29T05:53:00Z,A Few Clouds,71,94,NA
2022-08-29T06:53:00Z,Mostly Cloudy,71,94,NA
2022-08-29T07:53:00Z,Mostly Cloudy,72,94,NA
2022-08-29T08:53:00Z,Fair,72,94,NA
2022-08-29T09:53:00Z,Fair,72,94,NA
2022-08-29T10:53:00Z,Fair,73,94,NA
2022-08-29T11:53:00Z,Fair,73,96,NA
2022-08-29T12:53:00Z,Fair,76,94,NA
2022-08-29T13:53:00Z,Mostly Cloudy,79,88,NA
2022-08-29T14:53:00Z,Fair,83,79,NA
2022-08-29T15:53:00Z,Partly Cloudy,84,77,NA
2022-08-29T16:53:00Z,Mostly Cloudy,87,72,NA
2022-08-29T17:53:00Z,Mostly Cloudy,86,75,NA
2022-08-29T18:53:00Z,Mostly Cloudy,87,72,NA
2022-08-29T19:53:00Z,Partly Cloudy,87,75,NA
2022-08-29T20:53:00Z,Partly Cloudy,88,70,NA
2022-08-29T21:53:00Z,Mostly Cloudy,87,72,NA
2022-08-29T22:53:00Z,Fair,86,75,NA
2022-08-29T23:53:00Z,Thunderstorm in Vicinity Haze,84,80,NA
2022-08-30T00:53:00Z,Thunderstorm,81,91,0.01
2022-08-30T01:53:00Z,Thunderstorm Light Rain,71,81,NA
2022-08-30T02:53:00Z,Thunderstorm in Vicinity Light Rain,70,87,0.05
2022-08-30T03:53:00Z,Light Rain,71,90,0.45
2022-08-30T04:53:00Z,Light Rain,70,90,0.01
2022-08-30T05:53:00Z,Overcast,70,90,NA
2022-08-30T06:53:00Z,Overcast,69,96,NA
2022-08-30T07:53:00Z,Light Rain,68,96,NA
2022-08-30T08:53:00Z,Overcast,68,96,NA
2022-08-30T09:53:00Z,Fog,67,97,NA
2022-08-30T10:53:00Z,Fog,66,96,NA
2022-08-30T11:53:00Z,Fog,65,100,NA
2022-08-30T12:53:00Z,Fog/Mist,67,97,NA
2022-08-30T13:53:00Z,Fair,72,82,NA
2022-08-30T14:53:00Z,Fair,75,71,NA
2022-08-30T15:53:00Z,Fair,78,64,NA
2022-08-30T16:53:00Z,Fair,78,58,NA
2022-08-30T17:53:00Z,Fair,79,54,NA
2022-08-30T18:53:00Z,Fair,79,52,NA
2022-08-30T19:53:00Z,Fair,79,49,NA
2022-08-30T20:53:00Z,Fair,79,52,NA
2022-08-30T21:53:00Z,Fair,78,54,NA
2022-08-30T22:53:00Z,Fair,77,56,NA
2022-08-30T23:53:00Z,Fair,72,64,NA
2022-08-31T00:53:00Z,Fair,66,78,NA
2022-08-31T01:53:00Z,Fair,64,87,NA
2022-08-31T02:53:00Z,Fair,62,86,NA
2022-08-31T03:53:00Z,Fair,61,87,NA
2022-08-31T04:53:00Z,Fair,61,87,NA
2022-08-31T05:53:00Z,Fair,59,90,NA
2022-08-31T06:53:00Z,Fair,57,93,NA
2022-08-31T07:53:00Z,Fair,56,93,NA
2022-08-31T08:53:00Z,Fair,56,93,NA
2022-08-31T09:53:00Z,Fair,55,96,NA
2022-08-31T10:53:00Z,Fair,54,97,NA
2022-08-31T11:53:00Z,Fair,56,93,NA
2022-08-31T12:53:00Z,Fair,62,90,NA
2022-08-31T13:53:00Z,Fair,69,76,NA
2022-08-31T14:53:00Z,Fair,73,64,NA
2022-08-31T15:53:00Z,Fair,75,58,NA
2022-08-31T16:53:00Z,Fair,78,52,NA
2022-08-31T17:53:00Z,Fair,79,54,NA
2022-08-31T18:53:00Z,Fair,79,54,NA
2022-08-31T19:53:00Z,Fair,80,49,NA
2022-08-31T20:53:00Z,Fair,81,53,NA
2022-08-31T21:53:00Z,Fair,80,52,NA
2022-08-31T22:53:00Z,Fair,80,54,NA
2022-08-31T23:53:00Z,Fair,75,71,NA
2022-09-01T00:53:00Z,Fair,69,87,NA
2022-09-01T01:53:00Z,Fair,67,87,NA
2022-09-01T02:53:00Z,Fair,66,87,NA
2022-09-01T03:53:00Z,Fair,64,93,NA
2022-09-01T04:53:00Z,Fair,63,90,NA
2022-09-01T05:53:00Z,Fair,61,93,NA
2022-09-01T06:53:00Z,Fair,61,93,NA
2022-09-01T07:53:00Z,Fair,61,93,NA
2022-09-01T08:53:00Z,Fair,59,96,NA
2022-09-01T09:53:00Z,Fair,60,93,NA
2022-09-01T10:53:00Z,Fair,60,93,NA
2022-09-01T11:53:00Z,Fair,60,93,NA
2022-09-01T12:53:00Z,Fair,67,87,NA
2022-09-01T13:53:00Z,Fair,73,74,NA
2022-09-01T14:53:00Z,Fair,76,67,NA
2022-09-01T15:53:00Z,Fair,80,56,NA
2022-09-01T16:53:00Z,Fair,81,57,NA
2022-09-01T17:53:00Z,Fair,83,57,NA
2022-09-01T18:53:00Z,A Few Clouds,84,55,NA
2022-09-01T19:53:00Z,Fair,82,55,NA
2022-09-01T20:53:00Z,A Few Clouds,83,55,NA
2022-09-01T21:53:00Z,Partly Cloudy,80,62,NA
2022-09-01T22:53:00Z,Fair,80,64,NA
2022-09-01T23:53:00Z,Fair,77,77,NA
2022-09-02T00:53:00Z,Fair,70,90,NA
2022-09-02T01:53:00Z,Fair,68,93,NA
2022-09-02T02:53:00Z,Fair,68,90,NA
2022-09-02T03:53:00Z,Fair,66,90,NA
2022-09-02T04:53:00Z,Fair,65,93,NA
2022-09-02T05:53:00Z,Fair,65,93,NA
2022-09-02T06:53:00Z,Fair,65,93,NA
2022-09-02T07:53:00Z,Fair,64,90,NA
2022-09-02T08:53:00Z,Fair,64,93,NA
2022-09-02T09:53:00Z,Fair,64,93,NA
2022-09-02T10:53:00Z,Fair,63,93,NA
2022-09-02T11:53:00Z,Fair,64,93,NA
2022-09-02T12:53:00Z,Fair,67,91,NA
2022-09-02T13:53:00Z,Fair,69,90,NA
2022-09-02T14:53:00Z,Fair,75,79,NA
2022-09-02T15:53:00Z,Fair,78,69,NA
2022-09-02T16:53:00Z,Fair,79,60,NA
2022-09-02T17:53:00Z,Fair,80,60,NA
2022-09-02T18:53:00Z,Fair,80,60,NA
2022-09-02T19:53:00Z,Fair,80,62,NA
2022-09-02T20:53:00Z,Fair,80,62,NA
2022-09-02T21:53:00Z,Fair,79,65,NA
2022-09-02T22:53:00Z,Fair,77,77,NA
2022-09-02T23:53:00Z,Fair,74,91,NA
2022-09-03T00:53:00Z,A Few Clouds,72,91,NA
2022-09-03T01:53:00Z,Mostly Cloudy,72,87,NA
2022-09-03T02:53:00Z,Overcast,71,90,NA
2022-09-03T03:53:00Z,A Few Clouds,70,93,NA
2022-09-03T04:53:00Z,Mostly Cloudy,69,93,NA
2022-09-03T05:53:00Z,Fair,70,93,NA
2022-09-03T06:53:00Z,Fair,69,93,NA
2022-09-03T07:53:00Z,Light Rain,68,96,NA
2022-09-03T08:53:00Z,Mostly Cloudy,69,93,NA
2022-09-03T09:53:00Z,A Few Clouds,67,93,NA
2022-09-03T10:53:00Z,A Few Clouds,68,93,NA
2022-09-03T11:53:00Z,Partly Cloudy,69,90,NA
2022-09-03T12:53:00Z,Light Rain,71,90,NA
2022-09-03T13:53:00Z,Mostly Cloudy,73,87,NA
2022-09-03T14:53:00Z,Overcast,76,79,NA
2022-09-03T15:53:00Z,Overcast,79,65,NA
2022-09-03T16:53:00Z,A Few Clouds,80,58,NA
2022-09-03T17:53:00Z,Overcast,79,62,NA
2022-09-03T18:53:00Z,Overcast,77,77,NA
2022-09-03T19:53:00Z,Mostly Cloudy,79,72,NA
2022-09-03T20:53:00Z,Mostly Cloudy,79,69,NA
2022-09-03T21:53:00Z,Overcast,78,74,NA
2022-09-03T22:53:00Z,Light Rain,77,74,NA
2022-09-03T23:53:00Z,Overcast,75,84,NA
2022-09-04T00:53:00Z,Overcast,74,85,NA
2022-09-04T01:53:00Z,Overcast,74,85,NA
2022-09-04T02:53:00Z,Light Rain,72,94,0.01
2022-09-04T03:53:00Z,Light Rain,72,94,NA
2022-09-04T04:53:00Z,Overcast,71,94,0.01
2022-09-04T05:53:00Z,Overcast,71,94,NA
2022-09-04T06:53:00Z,Overcast,70,97,0.01
2022-09-04T07:53:00Z,Overcast,70,93,NA
2022-09-04T08:53:00Z,Fair,69,93,NA
2022-09-04T09:53:00Z,Overcast,69,93,NA
2022-09-04T10:53:00Z,Overcast,69,93,NA
2022-09-04T11:53:00Z,Mostly Cloudy,69,93,NA
2022-09-04T12:53:00Z,Fog/Mist,71,94,NA
2022-09-04T13:53:00Z,Overcast,72,87,NA
2022-09-04T14:53:00Z,Mostly Cloudy,74,85,NA
2022-09-04T15:53:00Z,Mostly Cloudy,76,79,NA
2022-09-04T16:53:00Z,Mostly Cloudy,77,77,NA
2022-09-04T17:53:00Z,Light Rain,77,77,NA
2022-09-04T18:53:00Z,Heavy Rain Fog/Mist,73,90,0.35
2022-09-04T19:53:00Z,Mostly Cloudy,77,82,0.01
2022-09-04T20:53:00Z,Thunderstorm in Vicinity,73,90,NA
2022-09-04T21:53:00Z,Rain Fog/Mist,71,94,0.04
2022-09-04T22:53:00Z,Light Rain,71,90,0.08
2022-09-04T23:53:00Z,Light Rain,71,90,0.01
2022-09-05T00:53:00Z,Mostly Cloudy,71,94,NA
2022-09-05T01:53:00Z,Fair,70,90,NA
2022-09-05T02:53:00Z,A Few Clouds,70,90,NA
2022-09-05T03:53:00Z,Partly Cloudy,70,93,NA
2022-09-05T04:53:00Z,A Few Clouds,69,93,NA
2022-09-05T05:53:00Z,Mostly Cloudy,69,93,NA
2022-09-05T06:53:00Z,Partly Cloudy,69,93,NA
2022-09-05T07:53:00Z,Mostly Cloudy,69,93,NA
2022-09-05T08:53:00Z,Overcast,69,93,NA
2022-09-05T09:53:00Z,Overcast,69,93,NA
